ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real
0x6a3b ,30.0,3.0,3.0,0.00020425141877782212,0.0008848797677085264,0.0030804902211242612,0.45866855726143324,0.5351176237193768,0.001984673802055799,2.9761904761904762e-05,2.9761904761904762e-05,0.0,MYSRES05DEL03 ,30,5.0,2022-04-05,2022-04-05 20:40:00,2022-04-05 20:50:00,Sandstorms,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,30.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,9.326603239772547,0,1,10.0,Empire Restaurant,12.3239429,76.6278007,12.245340266343128,76.65880450541057
0xca06 ,23.0,2.5,2.0,0.0004699393490607839,0.004227395465051936,0.36916765370474186,0.6250015351276204,0.001133476353525695,0.0,0.0,0.0,0.0,LUDHRES06DEL01 ,33,4.6,2022-02-15,2022-02-15 09:00:00,2022-02-15 09:15:00,Windy,Low ,Drinks ,scooter ,1.0,No ,Metropolitian ,23.0,0,ludhiana,ludhiana_Metropolitian ,27.25,1.4651897895461057,0,1,15.0,The Brew Estate Ludhiana,30.8950544,75.82176729999999,30.882201965196735,75.81819924792389
0xc514 ,28.0,2.5,2.5,0.0009366009463982825,0.3208228873732805,0.2455043571484009,0.4125001324773183,0.019166805518172507,0.0001678713220736348,0.0009013452143554382,0.0,0.0,AGRRES11DEL01 ,38,4.7,2022-02-14,2022-02-14 22:15:00,2022-02-14 22:20:00,Windy,Low ,Buffet ,scooter ,1.0,No ,Metropolitian ,28.0,1,agra,agra_Metropolitian ,27.81637717121588,10.416963824321584,1,1,5.0,The Salt Cafe,27.1574882,78.0497323,27.217978253465237,77.96925809339281
0x2f91 ,12.0,1.0,1.0,0.5563595845723451,0.4247248263566491,0.012482714046004,0.006272325632219229,0.00016054939278240638,0.0,0.0,0.0,0.0,RANCHIRES18DEL03 ,20,4.7,2022-03-05,2022-03-05 23:25:00,2022-03-05 23:40:00,Sandstorms,Low ,Meal ,scooter ,0.0,No ,Urban ,12.0,0,ranchi,ranchi_Urban ,23.386404293381037,4.528282400326011,0,1,15.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.39517543683651,85.31336879540817
0x1e8c ,49.0,3.0,4.5,0.0,1.528735597462999e-05,0.010277729065407524,0.03421227630803269,0.36744805911683665,0.25959623179309915,0.17952839095206247,0.14892202540858732,0.0,JAPRES08DEL03 ,36,4.9,2022-03-21,2022-03-21 19:55:00,2022-03-21 20:00:00,Sandstorms,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,49.0,1,jaipur,jaipur_Metropolitian ,27.549778315195486,4.469223038792308,0,0,5.0,Govindam Retreat,26.9289173,75.8254427,26.896296917882573,75.79897889799328
0x414b ,35.0,3.5,3.5,0.0,0.0,0.0,0.0,0.45363517864240016,0.5268635341689498,0.0109345812763544,0.008566705912296154,0.0,MUMRES16DEL02 ,24,4.0,2022-04-04,2022-04-04 17:45:00,2022-04-04 17:55:00,Windy,Medium ,Meal ,motorcycle ,1.0,No ,Metropolitian ,35.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,19.883360631545855,1,0,10.0,Mumbai Meals,-29.8350836,30.9880832,-29.805536538595632,30.78518826683215
0xac51 ,31.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9957368786649147,0.003839476014888309,0.00024630541871921186,0.0001773399014778325,0.0,COIMBRES12DEL03 ,32,4.0,2022-04-03,2022-04-03 21:25:00,2022-04-03 21:30:00,Sandstorms,Jam ,Snack ,motorcycle ,1.0,No ,Metropolitian ,31.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,4.674341511234465,0,1,5.0,A . Balamurali Snacks,11.022916,76.97890389999999,10.980829009820612,76.97506147559127
0xb339 ,18.0,1.5,1.5,0.0007036247334754797,0.9989471689173182,6.349206349206349e-05,0.00019047619047619048,9.523809523809524e-05,0.0,0.0,0.0,0.0,PUNERES11DEL03 ,33,4.9,2022-03-17,2022-03-17 17:20:00,2022-03-17 17:25:00,Fog,Medium ,Meal ,motorcycle ,0.0,No ,Urban ,18.0,1,pune,pune_Urban ,23.166666666666668,9.193021332844554,0,1,5.0,The Sassy Spoon,18.533963,73.89873589999999,18.479414002108303,73.96438336836174
0x2770 ,20.0,2.0,2.0,0.01510642434015684,0.3353651105092188,0.34922487044027917,0.29941266295481694,0.0004948836919233888,0.0002152185141500343,0.00018082954945509584,0.0,0.0,CHENRES20DEL01 ,22,4.8,2022-03-14,2022-03-14 19:30:00,2022-03-14 19:40:00,Sandstorms,Jam ,Buffet ,scooter ,1.0,No ,Urban ,20.0,1,chennai,chennai_Urban ,23.075757575757574,10.867352908691128,1,1,10.0,Broken Bridge Cafe Indian Restaurant,13.0172504,80.27063389999999,13.052443456688755,80.17709653105636
0x33c1 ,16.0,1.5,1.5,0.0,0.6471886537575988,0.3426305059843294,0.010180840258071762,0.0,0.0,0.0,0.0,0.0,MUMRES13DEL01 ,25,4.7,2022-03-16,2022-03-16 23:35:00,2022-03-16 23:45:00,Sandstorms,Low ,Meal ,motorcycle ,1.0,No ,Metropolitian ,16.0,0,mumbai,mumbai_Metropolitian ,26.970575318401405,10.705559922396555,1,0,10.0,Mumbai Meals,-29.8350836,30.9880832,-29.870134789044958,30.884846664493548
0xc4a4 ,17.0,1.5,1.5,0.0,0.9960924508271146,1.7899930171103616e-05,0.00212174630446525,0.00144610582542278,0.00032179711282615344,0.0,0.0,0.0,ALHRES02DEL02 ,34,4.9,2022-02-13,2022-02-13 18:50:00,2022-02-13 18:55:00,Fog,Medium ,Buffet ,scooter ,1.0,No ,Metropolitian ,17.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,7.490099871671202,0,1,5.0,Mata Ji Ki Rasoi Pure Veg Unlimited Buffet Restaurant,25.4487039,81.83245629999999,25.39701221002942,81.78446435316309
0x1d75 ,20.0,2.0,2.0,0.0012397847892244261,0.3106640070276812,0.3703941614849449,0.3176848349941912,0.0,0.0,1.721170395869191e-05,0.0,0.0,COIMBRES010DEL01 ,27,4.3,2022-03-24,2022-03-24 08:30:00,2022-03-24 08:40:00,Stormy,Low ,Buffet ,motorcycle ,1.0,No ,Urban ,20.0,0,coimbatore,coimbatore_Urban ,22.834355828220858,1.55813398149798,0,0,10.0,Welcomcafe Kovai,10.9963376,76.97384339999999,10.991979442217733,76.98740078672921
0xb94 ,30.0,2.5,3.0,0.0006787134933832134,0.005509182763029099,0.0016297740934280835,0.6567369294510389,0.33386810638738706,0.001577293811732472,0.0,0.0,0.0,SURRES16DEL01 ,30,4.8,2022-03-19,2022-03-19 12:10:00,2022-03-19 12:20:00,Sandstorms,High ,Buffet ,scooter ,1.0,No ,Metropolitian ,30.0,1,surat,surat_Metropolitian ,27.114797031863816,6.081389116676368,0,1,10.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.133886612851025,72.74648499019446
0x9210 ,26.0,2.5,2.5,4.888189869494398e-06,0.0035041375940228366,0.015658019463956282,0.862727502635154,0.10960581721568664,0.007009334493235932,0.0013939922218808127,4.8154093097913324e-05,4.8154093097913324e-05,VADRES19DEL01 ,34,4.6,2022-03-23,2022-03-23 21:25:00,2022-03-23 21:30:00,Stormy,Jam ,Drinks ,scooter ,1.0,No ,Metropolitian ,26.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,10.602450942886513,1,1,5.0,The Brewery.,22.3250471,73.1716354,22.348259743675357,73.07178605839616
0xda3d ,33.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9981734693877552,0.0018265306122448978,0.0,0.0,0.0,BHPRES01DEL02 ,35,4.4,2022-02-13,2022-02-13 19:30:00,2022-02-13 19:40:00,Sandstorms,Jam ,Snack ,scooter ,1.0,No ,Metropolitian ,33.0,1,bhopal,bhopal_Metropolitian ,27.62059620596206,7.550511557032551,0,1,10.0,Nerbada Sweets & Restaurant,23.260559,77.3931717,23.319195902783285,77.43082641982048
0x7318 ,19.0,2.0,1.5,0.0006968732402724843,0.3717689225622718,0.6251324417669883,0.002401762430466667,0.0,0.0,0.0,0.0,0.0,BANGRES20DEL02 ,21,4.8,2022-03-30,2022-03-30 09:30:00,2022-03-30 09:35:00,Cloudy,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,19.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,3.105133735234752,0,0,5.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,12.981561031710196,77.59754725365427
0x2407 ,34.0,3.5,3.0,0.0,0.0,0.0,0.0,0.30049124645534375,0.36785976592570163,0.3304747372613453,0.0011742503576094153,0.0,COIMBRES17DEL01 ,25,4.2,2022-03-29,2022-03-29 19:25:00,2022-03-29 19:35:00,Cloudy,Jam ,Buffet ,electric_scooter ,0.0,No ,Urban ,34.0,1,coimbatore,coimbatore_Urban ,22.834355828220858,17.13737798601516,1,1,10.0,Welcomcafe Kovai,10.9963376,76.97384339999999,11.087130823106763,77.10092226566753
0x20ec ,26.0,2.5,2.5,0.0,0.0,0.004370118315204914,0.7381445949620563,0.2409320812492713,0.01655320547346668,0.0,0.0,0.0,BANGRES19DEL02 ,31,5.0,2022-03-23,2022-03-23 23:10:00,2022-03-23 23:15:00,Fog,Low ,Snack ,electric_scooter ,1.0,No ,Metropolitian ,26.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,12.421212735966002,1,1,5.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,13.073740259649247,77.62030951465817
0xd922 ,41.0,3.5,4.0,0.0,0.0,1.763668430335097e-05,0.00014184397163120567,0.07855952548390716,0.37113716946113234,0.2715589278317413,0.12276227404621341,0.1558226225210715,DEHRES08DEL02 ,33,4.3,2022-02-14,2022-02-14 20:25:00,2022-02-14 20:30:00,Stormy,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,41.0,1,dehradun,dehradun_Metropolitian ,27.545205479452054,11.747351283055355,1,0,5.0,"Tipsy Alley – Premium Rooftop Bar & Dining, Dehradun",30.342932,77.9539552,30.379631179979597,78.06858952853081
0x5720 ,12.0,1.5,1.0,0.3431673355251365,0.5854625095652896,0.044132320684444705,0.02658153062119371,0.0006563036039371002,0.0,0.0,0.0,0.0,PUNERES19DEL02 ,24,4.9,2022-03-05,2022-03-05 22:50:00,2022-03-05 22:55:00,Sandstorms,Low ,Drinks ,scooter ,1.0,No ,Urban ,12.0,1,pune,pune_Urban ,23.166666666666668,7.66031691183285,0,1,5.0,Toit Pune,18.5538505,73.9052687,18.620382819964465,73.92525001024603
0xddc8 ,15.0,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KNPRES05DEL02 ,39,4.7,2022-02-11,2022-02-11 10:35:00,2022-02-11 10:50:00,Cloudy,Low ,Meal ,scooter ,0.0,No ,Metropolitian ,15.0,0,kanpur,kanpur_Metropolitian ,27.486486486486488,2.9845507897866907,0,1,15.0,Good Food Restaurant,26.4270233,80.30666509999999,26.44686559656251,80.2864280284333
0xbb27 ,27.0,2.5,2.5,0.0010292637781411337,0.00444705289264968,0.001756577203248408,0.628220202295652,0.36124579641944726,0.0023954264855107635,0.00043985923622571316,0.00046582168912196733,0.0,MYSRES02DEL02 ,37,4.6,2022-03-30,2022-03-30 19:10:00,2022-03-30 19:25:00,Sandstorms,Jam ,Meal ,motorcycle ,0.0,No ,Metropolitian ,27.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,7.772523200443428,0,1,15.0,The Old House,12.2995764,76.6424693,12.3677483355305,76.62517672352077
0x549b ,23.0,2.5,2.0,0.0022478296151321724,0.005835975326753621,0.41281077837035557,0.5775219692407932,0.0015834474469654256,0.0,0.0,0.0,0.0,COIMBRES03DEL01 ,34,4.7,2022-03-15,2022-03-15 09:30:00,2022-03-15 09:35:00,Stormy,Low ,Drinks ,scooter ,1.0,No ,Metropolitian ,23.0,0,coimbatore,coimbatore_Metropolitian ,27.304291287386217,1.5580766213086716,0,1,5.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.016728865306922,77.0117140844884
0xabad ,38.0,3.0,3.5,0.0,0.0,0.0,0.0,0.5554308008361281,0.412235001028491,0.03204902001766376,0.00028517811771795444,0.0,BANGRES06DEL01 ,34,3.5,2022-03-12,2022-03-12 17:15:00,2022-03-12 17:20:00,Sandstorms,Medium ,Meal ,scooter ,1.0,No ,Metropolitian ,38.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,17.076492495612452,1,1,5.0,Central Tiffin Room,12.9980282,77.5695557,13.04515626340457,77.71946146074485
0x8093 ,14.0,1.0,1.0,0.6170944641886835,0.37990916541793945,0.0024535658189568294,0.00054280457442032,0.0,0.0,0.0,0.0,0.0,HYDRES03DEL01 ,29,5.0,2022-03-03,2022-03-03 10:35:00,2022-03-03 10:50:00,Sandstorms,Low ,Snack ,motorcycle ,0.0,No ,Metropolitian ,14.0,0,hyderabad,hyderabad_Metropolitian ,27.338254450716455,1.536864059415262,0,1,15.0,SNACK BOX,17.4009398,78.3873825,17.399270995886557,78.37302371214541
0xdca4 ,20.0,2.0,2.0,0.0032349408094031365,0.4594337146660923,0.5263477795546913,0.0065101984557607165,0.004473366514053181,0.0,0.0,0.0,0.0,KOLRES19DEL03 ,33,4.9,2022-02-11,2022-02-11 19:55:00,2022-02-11 20:00:00,Sunny,Jam ,Snack ,electric_scooter ,1.0,No ,Metropolitian ,20.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,9.080801999742825,0,1,5.0,Kolkata Snacks & Restaurant,22.6241348,88.4412533,22.60953310690127,88.52816811612485
0x279e ,23.0,2.5,2.0,0.0,0.0008653717585872436,0.4556158019765791,0.5416120209895385,0.0018204630460959262,6.0177917320774466e-05,1.3082155939298798e-05,5.232862375719519e-06,7.849293563579279e-06,MUMRES12DEL03 ,27,4.9,2022-03-03,2022-03-03 19:45:00,2022-03-03 19:50:00,Fog,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,4.587980157997101,0,0,5.0,Slink & Bardot,19.017247,72.81752100000001,18.99241272854485,72.85240835175559
0x47f5 ,26.0,2.5,2.5,2.021614709185289e-05,0.006845164168454529,0.29697766128086744,0.5901927425448965,0.10013696476776468,0.005827251090925299,0.0,0.0,0.0,VADRES11DEL03 ,32,4.4,2022-04-05,2022-04-05 23:50:00,2022-04-05 00:00:00,Sandstorms,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,26.0,0,vadodara,vadodara_Metropolitian ,27.81117021276596,4.544264509631538,0,0,-1430.0,The Brewery.,22.3250471,73.1716354,22.36585797849274,73.17626318404504
0xa374 ,29.0,2.5,2.5,0.0,0.0019727891156462586,0.0023898254802260984,0.7761551075935202,0.20758780169335977,0.01189447611724761,0.0,0.0,0.0,BANGRES03DEL02 ,39,4.6,2022-04-02,2022-04-02 23:20:00,2022-04-02 23:30:00,Cloudy,Low ,Snack ,scooter ,1.0,No ,Metropolitian ,29.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,12.41963240553105,1,1,10.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,12.860430887021955,77.56998875157684
0x1230 ,26.0,2.0,2.5,0.031099411724651024,0.013053975400144162,0.6328428209820035,0.3223112748863988,0.00036870748299319727,0.00020952380952380954,0.00011428571428571428,0.0,0.0,RANCHIRES01DEL01 ,27,4.6,2022-03-14,2022-03-14 23:30:00,2022-03-14 23:40:00,Fog,Low ,Drinks ,scooter ,0.0,No ,Urban ,26.0,0,ranchi,ranchi_Urban ,23.386404293381037,10.562878909252845,1,1,10.0,Thikana Bar and Restaurant ! Best Pub & Bar in Ranchi !,23.3636933,85.2487529,23.446088187335135,85.30080282363394
0x84fc ,22.0,2.5,2.0,0.010635037138891048,0.012280044967348752,0.3478750388804896,0.37061334698023635,0.25845732089614365,0.00013921113689095127,0.0,0.0,0.0,SURRES17DEL03 ,26,4.7,2022-04-03,2022-04-03 19:40:00,2022-04-03 19:55:00,Cloudy,Jam ,Buffet ,motorcycle ,1.0,No ,Urban ,22.0,1,surat,surat_Urban ,23.008595988538683,4.561269432005461,0,1,15.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.133465703181823,72.77178394814031
0x761a ,16.0,1.5,1.5,0.00010602678571428571,0.9991852678571429,0.0003962053571428571,0.0003125,0.0,0.0,0.0,0.0,0.0,JAPRES17DEL02 ,37,4.8,2022-03-11,2022-03-11 09:20:00,2022-03-11 09:25:00,Cloudy,Low ,Snack ,electric_scooter ,1.0,No ,Urban ,16.0,0,jaipur,jaipur_Urban ,24.03595206391478,2.979750394372844,0,1,5.0,Sip and Snacks - Bapu Nagar,26.8873596,75.8053908,26.913339420672582,75.79764250572993
0x606b ,41.0,3.5,4.0,0.0,0.0,0.00020058378142185433,6.128577557148986e-05,0.19303621484095873,0.406665689593512,0.18581492777844705,0.2133679950189183,0.0008533032111712315,SURRES16DEL02 ,31,4.4,2022-03-23,2022-03-23 17:35:00,2022-03-23 17:40:00,Stormy,Medium ,Buffet ,motorcycle ,2.0,No ,Metropolitian ,41.0,1,surat,surat_Metropolitian ,27.114797031863816,12.162012260678955,1,0,5.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.2800717015611,72.80479193043146
0xd5e1 ,30.0,2.5,3.0,0.0,0.00016824133859114375,0.0008203861151554305,0.8180654496838186,0.15193694739976044,0.028971869711283377,1.855287569573284e-05,1.855287569573284e-05,0.0,KNPRES15DEL02 ,32,4.5,2022-02-15,2022-02-15 11:30:00,2022-02-15 11:40:00,Cloudy,High ,Meal ,motorcycle ,1.0,No ,Metropolitian ,30.0,1,kanpur,kanpur_Metropolitian ,27.486486486486488,2.9845125598688367,0,1,10.0,Good Food Restaurant,26.4270233,80.30666509999999,26.450151694169556,80.3220044692151
0x4ccb ,37.0,3.0,3.5,0.00019623233908948196,0.028765246461730568,0.05400883131394479,0.27393457550379446,0.4524169631715501,0.18992914916898088,0.0003495543253587893,0.00027585141135736785,0.00012359630419331912,COIMBRES01DEL02 ,23,5.0,2022-03-06,2022-03-06 21:15:00,2022-03-06 21:25:00,Windy,Jam ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,37.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,20.253258047708663,1,0,10.0,Welcomcafe Kovai,10.9963376,76.97384339999999,11.179094302204327,76.98512801019139
0x7c39 ,33.0,2.5,3.0,0.0014828944220315833,0.002559952225957538,0.24462921537375204,0.5791405295175689,0.1720437881527248,0.00014362030796678902,0.0,0.0,0.0,VADRES11DEL01 ,23,4.8,2022-03-07,2022-03-07 11:15:00,2022-03-07 11:25:00,Cloudy,High ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,1.5148048951935007,0,1,10.0,The Morsel Restaurant,22.3078373,73.1641271,22.294491319332856,73.16090011382997
0x1897 ,32.0,1.5,3.0,0.0017292614645911621,0.28547377987891104,0.25765014130864033,0.22561757036790217,0.09250940505356434,0.12235437985982389,0.006675743807440192,0.0020403183630408285,0.00594939989608735,HYDRES04DEL01 ,20,4.8,2022-03-28,2022-03-28 13:35:00,2022-03-28 13:45:00,Windy,High ,Meal ,motorcycle ,1.0,No ,Metropolitian ,32.0,1,hyderabad,hyderabad_Metropolitian ,27.338254450716455,6.147404652636644,0,0,10.0,Parampara - Flavours Of India,17.4150787,78.4501365,17.411655356384173,78.50788463568446
0xe242 ,21.0,2.0,2.0,0.0502342000741339,0.45745083719138685,0.4590697082394327,0.023376081755954223,0.009865556102565119,0.0,3.616636528028933e-06,0.0,0.0,ALHRES14DEL03 ,32,4.8,2022-02-13,2022-02-13 18:35:00,2022-02-13 18:40:00,Sunny,Medium ,Drinks ,motorcycle ,1.0,No ,Urban ,21.0,1,prayagraj,prayagraj_Urban ,22.99145299145299,4.4941214368931,0,1,5.0,The Cabana 2.0,25.4605809,81.84114149999999,25.433948958802436,81.80743619164016
0xa105 ,18.0,1.0,1.5,0.5317511520144528,0.4305096277522765,0.021735034963858625,0.015962662335534075,4.1522933878319165e-05,0.0,0.0,0.0,0.0,BANGRES11DEL03 ,31,4.8,2022-04-01,2022-04-01 23:20:00,2022-04-01 23:25:00,Sunny,Low ,Buffet ,scooter ,0.0,No ,Metropolitian ,18.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,9.315725653468126,0,1,5.0,Buff Buffet Buff,12.933478,77.615213,12.871414460174147,77.67322640340893
0x90e1 ,17.0,1.5,1.5,0.0015607675906183368,0.9977669635018187,0.00012605042016806722,0.00025210084033613445,0.0002941176470588235,0.0,0.0,0.0,0.0,RANCHIRES04DEL01 ,32,4.6,2022-04-05,2022-04-05 15:25:00,2022-04-05 15:35:00,Fog,Medium ,Snack ,motorcycle ,1.0,No ,Urban ,17.0,1,ranchi,ranchi_Urban ,23.386404293381037,6.037448590044755,0,1,10.0,Snacks Street,23.3605369,85.3268531,23.370513240974418,85.38490508260043
0xa2bc ,27.0,2.5,2.5,1.5527950310559007e-05,0.002495562448731524,0.03306799832629785,0.5021092596141725,0.46231165166048777,0.0,0.0,0.0,0.0,INDORES18DEL01 ,36,4.7,2022-03-15,2022-03-15 11:50:00,2022-03-15 12:00:00,Windy,High ,Buffet ,scooter ,1.0,No ,Metropolitian ,27.0,1,indore,indore_Metropolitian ,27.04366812227074,1.5124736191451338,0,1,10.0,Little Monk,22.780577,75.8624356,22.792295509065593,75.85487006745903
0x2b64 ,22.0,2.0,2.0,0.015149519995534464,0.029881797974398744,0.5102642419948871,0.44345943313115005,0.0012450069040298355,0.0,0.0,0.0,0.0,VADRES13DEL03 ,25,4.7,2022-03-19,2022-03-19 17:15:00,2022-03-19 17:20:00,Stormy,Medium ,Snack ,motorcycle ,1.0,No ,Urban ,22.0,1,vadodara,vadodara_Urban ,23.208695652173912,9.088013799330469,0,1,5.0,Iscon Gathiya - Vadodara,22.3236956,73.2544173,22.269275377433242,73.18840097011544
0xdb3 ,25.0,2.5,2.5,0.11237717377721715,0.2620026688722853,0.29188131304313747,0.33080299761107623,0.002577610621878262,0.0003582360744058691,0.0,0.0,0.0,SURRES17DEL01 ,21,4.7,2022-03-03,2022-03-03 14:30:00,2022-03-03 14:45:00,Stormy,High ,Meal ,scooter ,1.0,No ,Metropolitian ,25.0,1,surat,surat_Metropolitian ,27.114797031863816,6.081596950437154,0,1,15.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.138406560791278,72.82351900925741
0xa816 ,48.0,3.5,4.5,0.0,0.00016952220077220078,0.002388430689442209,0.0009009009009009009,0.0018209725016942282,0.4269455430964311,0.34440894089052154,0.22336568972023702,0.0,MUMRES16DEL03 ,29,5.0,2022-03-23,2022-03-23 21:00:00,2022-03-23 21:05:00,Fog,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,48.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,13.766192440641818,1,0,5.0,Slink & Bardot,19.017247,72.81752100000001,19.141586838203118,72.82008264327509
0x2192 ,33.0,3.5,3.0,0.0,0.0,0.0,1.0131712259371834e-05,0.21099201850982455,0.3520430917531457,0.24301410173865176,0.1933225560958654,0.0006181001902539248,BANGRES07DEL01 ,32,4.1,2022-03-29,2022-03-29 18:15:00,2022-03-29 18:30:00,Sandstorms,Medium ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,10.867300462045835,1,0,15.0,Buff Buffet Buff,12.933478,77.615213,12.839306796189073,77.58672326734765
0x26f1 ,40.0,3.0,4.0,0.0,0.0001020408163265306,0.0011224489795918367,0.007979076799652315,0.3953498438917296,0.3172105931980099,0.2764056388693059,0.001830357445384453,0.0,BANGRES01DEL01 ,37,4.7,2022-04-06,2022-04-06 17:20:00,2022-04-06 17:35:00,Cloudy,Medium ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,40.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,10.868263117988388,1,1,15.0,Buff Buffet Buff,12.933478,77.615213,12.840313729236081,77.64698458573257
0x6ba1 ,23.0,2.5,2.0,0.005436528068663462,0.016401907403613213,0.39718639989464505,0.5806920954924606,0.00028306914061745794,0.0,0.0,0.0,0.0,COIMBRES14DEL03 ,24,4.8,2022-03-17,2022-03-17 17:30:00,2022-03-17 17:40:00,Stormy,Medium ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,4.674318760489487,0,1,10.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.002032732591076,77.0362971916472
0x6436 ,34.0,3.0,3.0,0.0,0.0,0.0,0.0,0.4440368494509695,0.2540989625646527,0.3017026973011497,0.00016149068322981365,0.0,PUNERES07DEL01 ,34,3.7,2022-03-27,2022-03-27 21:30:00,2022-03-27 21:40:00,Stormy,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,34.0,1,pune,pune_Metropolitian ,27.299866131191433,16.85208641567295,1,1,10.0,Made fire Nation,18.5164213,73.84247119999999,18.660685044010986,73.79144053822051
0x72be ,24.0,2.5,2.0,0.039259800171266686,0.30524211414794816,0.2951709756735278,0.35910704942031113,0.0009180421831233481,0.00030201840382257594,0.0,0.0,0.0,CHENRES11DEL01 ,27,4.7,2022-03-27,2022-03-27 19:35:00,2022-03-27 19:45:00,Windy,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24.0,1,chennai,chennai_Metropolitian ,27.45638766519824,10.865464603780389,1,1,10.0,Lord of the Drinks Chennai,13.0622072,80.2455444,13.117789654249835,80.16294049470294
0x86b7 ,23.0,1.5,2.0,0.0012089834648059694,0.32265125531430333,0.3038128521193115,0.1837903533605902,0.06377754730950276,0.06246400802192699,0.0288376206319347,0.013699289759175465,0.01975809001844981,MUMRES17DEL03 ,25,4.5,2022-03-26,2022-03-26 19:45:00,2022-03-26 19:55:00,Sandstorms,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,4.5890994584359515,0,0,10.0,Slink & Bardot,19.017247,72.81752100000001,18.9954267319607,72.85458173270708
0x66a3 ,13.0,2.5,1.0,0.11820607560475144,0.2612647706410659,0.286866478495438,0.3315674200150588,0.0018346274433592253,0.0002606278003270068,0.0,0.0,0.0,SURRES09DEL01 ,22,4.7,2022-04-05,2022-04-05 12:35:00,2022-04-05 12:45:00,Sandstorms,High ,Drinks ,scooter ,1.0,No ,Metropolitian ,13.0,1,surat,surat_Metropolitian ,27.114797031863816,6.081091813811516,0,1,10.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.171564424192773,72.85084320661221
0x2c5b ,17.0,1.5,1.5,0.24510871535028805,0.7186146050756218,0.03507740876677257,0.0011992708073172641,0.0,0.0,0.0,0.0,0.0,RANCHIRES18DEL02 ,25,4.8,2022-04-03,2022-04-03 08:15:00,2022-04-03 08:20:00,Windy,Low ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,17.0,0,ranchi,ranchi_Metropolitian ,27.371773750686437,3.0189069957366157,0,1,5.0,Barbeque Nation,23.3692309,85.3395348,23.396408222685878,85.33725185677893
